url,is_valid,error_message,checked_at
https://arxiv.org/pdf/2309.03883.pdf,True,,2025-01-22T14:45:01.520251
https://www.linkedin.com/pulse/llm-ontology-prompting-knowledge-graph-extraction-peter-lawrence,True,,2025-01-22T14:45:01.527965
https://arxiv.org/abs/2405.20139,True,,2025-01-22T14:45:01.550336
https://arxiv.org/abs/2309.15427,True,,2025-01-22T14:45:01.575023
https://huggingface.co/blog/AmelieSchreiber/directed-evolution-with-esm2,True,,2025-01-22T14:45:01.596507
https://towardsdatascience.com/decoding-strategies-in-large-language-models-9733a8f70539,True,,2025-01-22T15:21:41.768157
https://lilianweng.github.io/posts/2023-03-15-prompt-engineering/,True,,2025-01-22T14:45:01.683438
https://arxiv.org/pdf/2302.01318.pdf,True,,2025-01-22T14:45:01.685488
https://nrel.github.io/EvoProtGrad/getting_started/MCMC/,True,,2025-01-22T14:45:01.761614
https://github.com/ShishirPatil/gorilla/blob/main/raft/raft.py,True,,2025-01-22T14:45:01.824982
https://platform.openai.com/docs/guides/gpt-best-practices/,False,HTTP 403,2025-01-22T15:42:57.649188
https://github.com/mshumer/gpt-prompt-engineer,True,,2025-01-22T14:45:01.892865
https://ai-governance.eu/ai-governance-framework/task-list/,True,,2025-01-22T14:45:01.905822
https://app.prompthub.studio/,False,"HTTPSConnectionPool(host='app.prompthub.studio', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1007)')))",2025-01-22T15:43:03.126322
https://simonwillison.net/2023/Aug/3/weird-world-of-llms/,True,,2025-01-22T14:45:01.961275
https://github.com/peterjohnlawrence/IntelligentGraph,True,,2025-01-22T14:45:01.965690
https://www.promptingguide.ai/techniques,True,,2025-01-22T14:45:01.972955
https://gorilla.cs.berkeley.edu/blogs/9_raft.html,True,,2025-01-22T14:45:02.005352
https://badgen.net/github/stars/karpathy/minbpe,True,,2025-01-22T14:45:02.008165
https://arxiv.org/abs/2403.10131,True,,2025-01-22T14:45:02.032912
https://badgen.net/github/stars/lucidrains/speculative-decoding,True,,2025-01-22T14:45:02.040565
https://www.promptingguide.ai/,True,,2025-01-22T14:45:02.043788
https://medium.com/@peter.lawrence_47665/intelligent-graph-knowledge-graph-intelligent-agents-b3952399bf8a,True,,2025-01-22T15:21:41.636708
https://github.com/ianderrington/genai/assets/76016868/4be735d6-bba2-4003-9bf0-36218e264c93,True,,2025-01-22T15:21:43.339770
https://blog.langchain.dev/syncing-data-sources-to-vector-stores/,True,,2025-01-22T14:45:02.260537
https://help.openai.com/en/articles/6654000-best-practices-for-prompt-engineering-with-openai-api,False,HTTP 403,2025-01-22T15:42:57.906931
https://huyenchip.com/2023/04/11/llm-engineering.html,True,,2025-01-22T14:45:02.339711
https://badgen.net/github/stars/dair-ai/Prompt-Engineering-Guide,True,,2025-01-22T14:45:02.377059
https://arxiv.org/pdf/2304.12210.pdf,True,,2025-01-22T14:45:02.378987
https://github.com/ianderrington/genai/assets/76016868/f02a9f3e-4f4c-49de-9b35-1702df65d618,True,,2025-01-22T15:21:41.040738
https://github.com/lucidrains/speculative-decoding,True,,2025-01-22T14:45:02.418968
https://python.langchain.com/docs/modules/data_connection/indexing,False,HTTP 404,2025-01-22T15:42:57.105849
https://arxiv.org/pdf/2401.03003,True,,2025-01-22T14:45:02.445502
https://github.com/karpathy/minbpe,True,,2025-01-22T14:45:02.472469
https://huggingface.co/papers/2406.04744,True,,2025-01-22T14:45:02.557581
https://arxiv.org/abs/2311.07509,True,,2025-01-22T14:45:02.579437
https://writings.stephenwolfram.com/2023/06/prompts-for-work-play-launching-the-wolfram-prompt-repository/?mibextid=Zxz2cZ,True,,2025-01-22T14:45:02.596471
https://www.nature.com/articles/s41592-021-01100-y,True,,2025-01-22T14:45:02.680328
https://spacy.io/,True,,2025-01-22T14:45:02.685924
https://github.com/dair-ai/Prompt-Engineering-Guide,True,,2025-01-22T14:45:02.820793
https://badgen.net/github/stars/clinicalml/co-llm,True,,2025-01-22T14:45:02.835423
https://github.com/RUCAIBox/LLMSurvey,True,,2025-01-22T14:45:02.840781
https://arxiv.org/pdf/2304.14670.pdf,True,,2025-01-22T14:45:02.866455
https://badgen.net/github/stars/rutgerswiselab/PAP-REC,True,,2025-01-22T14:45:02.877303
https://github.com/jina-ai/late-chunking?tab=readme-ov-file,True,,2025-01-22T14:45:02.935069
https://github.com/microsoft/graphrag,True,,2025-01-22T14:45:02.967480
https://www.understandingai.org/p/large-language-models-explained-with,True,,2025-01-22T14:45:02.976622
https://cameronrwolfe.substack.com/p/advanced-prompt-engineering,True,,2025-01-22T14:45:03.019974
https://arxiv.org/pdf/2203.11171.pdf,True,,2025-01-22T14:45:03.060160
https://arxiv.org/pdf/2403.10616,True,,2025-01-22T14:45:03.084998
https://www.python.org,True,,2025-01-22T14:45:03.092935
https://haonmade.gumroad.com/l/ozuvb,True,,2025-01-22T14:45:03.113124
https://arxiv.org/pdf/2405.12630v2,True,,2025-01-22T14:45:03.115355
https://github.com/salesforce/progen,True,,2025-01-22T14:45:03.117587
https://github.com/clinicalml/co-llm,True,,2025-01-22T14:45:03.209216
https://arxiv.org/pdf/2403.03870.pdf,True,,2025-01-22T14:45:03.249088
https://github.com/rutgerswiselab/PAP-REC,True,,2025-01-22T14:45:03.249461
https://arxiv.org/pdf/2402.00284v1.pdf,True,,2025-01-22T14:45:03.294785
https://jina.ai/news/late-chunking-in-long-context-embedding-models/,True,,2025-01-22T14:45:03.332512
https://en.wikipedia.org/wiki/CUDA,True,,2025-01-22T14:45:03.346719
https://github.com/run-llama/llama_index,True,,2025-01-22T14:45:03.349536
https://arxiv.org/abs/2409.04701,True,,2025-01-22T14:45:03.353305
https://www.tidepool.so/2023/08/17/why-you-probably-dont-need-to-fine-tune-an-llm,False,HTTP 404,2025-01-22T15:42:57.138913
https://huggingface.co/spaces/merve/ChatGPT-prompt-generator,True,,2025-01-22T14:45:03.507718
https://arxiv.org/pdf/2110.09510.pdf,True,,2025-01-22T14:45:03.551067
https://arxiv.org/pdf/2007.07779.pdf,True,,2025-01-22T14:45:03.597171
https://www.anthropic.com/news/contextual-retrieval,True,,2025-01-22T14:45:03.636402
https://www.javascript.com,True,,2025-01-22T14:45:03.690262
https://github.com/ianderrington/genai/assets/76016868/80437470-f1dd-40ad-8f9a-6082c52aea97,True,,2025-01-22T15:21:42.071948
https://badgen.net/github/stars/ContextualAI/gritlm,True,,2025-01-22T14:45:03.716230
https://arxiv.org/pdf/2406.07515,True,,2025-01-22T14:45:03.738142
https://www.nature.com/articles/s41587-022-01618-2,True,,2025-01-22T14:45:03.741603
https://adapterhub.ml/,True,,2025-01-22T14:45:03.765092
https://github.com/AuvaLab/itext2kg,True,,2025-01-22T14:45:03.792310
https://arxiv.org/pdf/2106.09685.pdf,True,,2025-01-22T14:45:03.812982
https://pytorch.org/,True,,2025-01-22T14:45:03.858886
https://github.com/user-attachments/assets/f7817126-2e24-418a-9809-8acc8ecbcf52,True,,2025-01-22T15:21:41.672900
http://www.statmt.org/moses/?n=Development.GetStarted,True,,2025-01-22T14:45:03.899252
https://arxiv.org/pdf/1508.07909.pdf,True,,2025-01-22T14:45:03.939307
https://blog.langchain.dev/semi-structured-multi-modal-rag/.,True,,2025-01-22T14:45:03.960334
https://arxiv.org/pdf/2305.14283.pdf,True,,2025-01-22T14:45:03.996683
https://github.com/microsoft/prompt-engine,True,,2025-01-22T14:45:04.021074
https://github.com/ianderrington/genai/assets/76016868/6e16c056-0fa7-4112-85e0-e1f7cb0866e9,True,,2025-01-22T15:21:42.001287
https://badgen.net/github/stars/openai/tiktoken,True,,2025-01-22T14:45:04.042293
https://docs2kg.ai4wa.com/,True,,2025-01-22T14:45:04.051966
https://arxiv.org/abs/2406.02962,True,,2025-01-22T14:45:04.071142
https://badgen.net/github/stars/SqueezeAILab/LLM2LLM,True,,2025-01-22T14:45:04.095832
https://smith.langchain.com/hub/langchain-ai/stepback-answer,True,,2025-01-22T14:45:04.146814
https://gridfiti.com/best-chatgpt-prompts/,True,,2025-01-22T14:45:04.155311
https://magazine.sebastianraschka.com/p/practical-tips-for-finetuning-llms,True,,2025-01-22T14:45:04.157360
https://arxiv.org/pdf/2310.06117.pdf,True,,2025-01-22T14:45:04.195183
https://arxiv.org/pdf/2310.12962.pdf,True,,2025-01-22T14:45:04.203998
https://badgen.net/github/stars/OpenPipe/OpenPipe,True,,2025-01-22T14:45:04.239973
https://github.com/ContextualAI/gritlm,True,,2025-01-22T14:45:04.275278
https://tensorflow.org,True,,2025-01-22T14:45:04.311083
https://arxiv.org/pdf/2402.09906.pdf,True,,2025-01-22T14:45:04.324860
https://github.com/openai/tiktoken,True,,2025-01-22T14:45:04.463242
https://gorilla.cs.berkeley.edu/blogs/3_retriever_aware_training.html,True,,2025-01-22T14:45:04.483318
https://arxiv.org/pdf/2308.03188.pdf,True,,2025-01-22T14:45:04.518122
https://github.com/urchade/GLiNER,True,,2025-01-22T14:45:04.551597
https://github.com/SqueezeAILab/LLM2LLM,True,,2025-01-22T14:45:04.559453
https://arxiv.org/abs/2311.08526,True,,2025-01-22T14:45:04.571323
https://getsmartgpt.com/apps/PromptRole/,True,,2025-01-22T15:42:38.045336
https://arxiv.org/abs/2405.13640,True,,2025-01-22T14:45:04.597225
https://arxiv.org/pdf/2403.15042.pdf,True,,2025-01-22T14:45:04.603276
https://github.com/ianderrington/genai/assets/76016868/970df1c9-cdfc-4a9e-9dcf-f83944e6102c,True,,2025-01-22T15:21:41.885708
https://badgen.net/github/stars/tatsu-lab/stanford_alpaca,True,,2025-01-22T14:45:04.639487
https://neptune.ai/blog/distributed-training,True,,2025-01-22T14:45:04.705253
https://arxiv.org/pdf/2306.03819.pdf,True,,2025-01-22T14:45:04.758032
https://github.com/OpenPipe/OpenPipe,True,,2025-01-22T14:45:04.776566
https://smith.langchain.com/hub/langchain-ai/weblangchain-search-query,True,,2025-01-22T14:45:04.779356
https://learnprompting.org/,True,,2025-01-22T14:45:04.795148
https://github.com/google/jax,True,,2025-01-22T14:45:04.799237
https://badgen.net/github/stars/alasdairforsythe/tokenmonster,True,,2025-01-22T14:45:04.835975
https://arxiv.org/pdf/2305.20050.pdf,True,,2025-01-22T14:45:04.841054
https://arxiv.org/pdf/2204.05862.pdf,True,,2025-01-22T14:45:04.879134
https://python.langchain.com/docs/use_cases/query_analysis/techniques/decomposition,False,HTTP 404,2025-01-22T15:42:57.371806
https://blog.langchain.dev/query-construction/,True,,2025-01-22T14:45:04.998021
https://github.com/datadotworld/cwd-benchmark-data,True,,2025-01-22T14:45:05.022051
https://blog.langchain.dev/applying-openai-rag/,True,,2025-01-22T14:45:05.023977
https://github.com/tatsu-lab/stanford_alpaca,True,,2025-01-22T14:45:05.046009
https://arxiv.org/pdf/2308.04592.pdf,True,,2025-01-22T14:45:05.087952
https://proceedings.neurips.cc/paper/2020/file/1f89885d556929e98d3ef9b86448f951-Paper.pdf,True,,2025-01-22T14:45:05.114392
https://arxiv.org/pdf/2304.01196.pdf,True,,2025-01-22T14:45:05.124910
https://arxiv.org/pdf/2308.06259.pdf,True,,2025-01-22T14:45:05.168040
https://github.com/michiyasunaga/LinkBERT,True,,2025-01-22T14:45:05.177415
https://github.com/openlmlab/lomo,True,,2025-01-22T14:45:05.190022
https://arxiv.org/pdf/2305.08298.pdf,True,,2025-01-22T14:45:05.223403
https://github.com/alasdairforsythe/tokenmonster,True,,2025-01-22T14:45:05.285203
https://github.com/nlpxucan/WizardLM/WizardMath,True,,2025-01-22T15:21:42.206635
https://lightning.ai/docs/pytorch/latest/,True,,2025-01-22T14:45:05.314631
https://arxiv.org/pdf/1706.03762.pdf,True,,2025-01-22T14:45:05.323898
https://badgen.net/github/stars/yixuantt/MultiHop-RAG,True,,2025-01-22T14:45:05.356478
https://lightning.ai/docs/pytorch/stable/advanced/model_parallel.html,True,,2025-01-22T14:45:05.438230
https://machinelearningmastery.com/a-gentle-introduction-to-positional-encoding-in-transformer-models-part-1/,False,HTTP 403,2025-01-22T15:42:57.444489
https://huyenchip.com/2023/05/02/rlhf.html,True,,2025-01-22T14:45:05.453564
https://arxiv.org/pdf/2203.16634.pdf,True,,2025-01-22T14:45:05.492498
https://github.com/YuWVandy/KG-LLM-MDQA,True,,2025-01-22T14:45:05.545292
https://arxiv.org/abs/2308.11730,True,,2025-01-22T14:45:05.568982
https://github.com/nlpxucan/WizardLM/blob/main/WizardMath/WizardMath_Paper.pdf,True,,2025-01-22T14:45:05.576653
https://arxiv.org/pdf/2308.03929,True,,2025-01-22T14:45:05.594096
http://proceedings.mlr.press/v119/xiong20b/xiong20b.pdf,True,,2025-01-22T14:45:05.605946
https://arxiv.org/abs/2302.07200,True,,2025-01-22T14:45:05.618526
https://arxiv.org/abs/2404.14928,True,,2025-01-22T14:45:05.656439
https://arxiv.org/abs/2308.10168,True,,2025-01-22T14:45:05.699005
https://github.com/okuvshynov/slowllama,True,,2025-01-22T14:45:05.707983
https://bbycroft.net/llm,True,,2025-01-22T14:45:05.724294
https://github.com/yixuantt/MultiHop-RAG,True,,2025-01-22T14:45:05.754858
https://www.biorxiv.org/content/10.1101/2024.04.22.590591v1.full.pdf,True,,2025-01-22T14:45:05.793105
https://github.com/ianderrington/genai/assets/76016868/97a33624-1281-49d9-aa3a-9a4bedd689f0,True,,2025-01-22T15:21:41.653490
https://cdn.openai.com/papers/Text_and_Code_Embeddings_by_Contrastive_Pre_Training.pdf,True,,2025-01-22T14:45:05.836302
https://jalammar.github.io/illustrated-transformer/,True,,2025-01-22T14:45:05.844501
https://blog.langchain.dev/semi-structured-multi-modal-rag/,True,,2025-01-22T14:45:05.863990
https://github.com/Lightning-AI/lightning-thunder,True,,2025-01-22T14:45:05.870195
https://github.com/ianderrington/genai/assets/76016868/2fb5b4d5-ecc9-45b3-9d16-63fab4ab6db0,True,,2025-01-22T15:21:41.965212
https://badgen.net/github/stars/google/sentencepiece,True,,2025-01-22T14:45:05.921817
https://badgen.net/github/stars/sd-fabric/fabric,True,,2025-01-22T14:45:05.957528
https://badgen.net/github/stars/microsoft/DeepSpeed,True,,2025-01-22T14:45:05.965564
https://deeprevision.github.io/posts/001-transformer/,True,,2025-01-22T14:45:06.000310
https://huggingface.co/blog/rlhf,True,,2025-01-22T14:45:06.145950
https://github.com/UKPLab/sentence-transformers/tree/master,True,,2025-01-22T14:45:06.154693
https://arxiv.org/abs/1908.10084,True,,2025-01-22T14:45:06.174607
https://badgen.net/github/stars/okuvshynov/slowllama,True,,2025-01-22T14:45:06.208179
https://github.com/Profluent-Internships/ProCALM,True,,2025-01-22T14:45:06.242994
https://arxiv.org/pdf/2410.03634,True,,2025-01-22T14:45:06.267700
https://github.com/sd-fabric/fabric,True,,2025-01-22T14:45:06.336830
https://github.com/google/sentencepiece,True,,2025-01-22T14:45:06.348026
https://arxiv.org/pdf/2307.10159.pdf,True,,2025-01-22T14:45:06.381444
https://arxiv.org/pdf/1804.10959.pdf,True,,2025-01-22T14:45:06.393813
https://arxiv.org/abs/2305.17493,True,,2025-01-22T14:45:06.403633
https://github.com/microsoft/DeepSpeed,True,,2025-01-22T14:45:06.443367
https://github.com/langchain-ai/langchain/blob/master/cookbook/Multi_modal_RAG.ipynb,True,,2025-01-22T14:45:06.511958
https://github.com/lucidrains/PaLM-rlhf-pytorch,True,,2025-01-22T14:45:06.570025
"https://www.techtarget.com/whatis/feature/""Model-collapse-explained-How-synthetic-training-data-breaks-AI",False,HTTP 404,2025-01-22T15:42:57.358692
https://arxiv.org/pdf/1707.06347.pdf,True,,2025-01-22T14:45:06.612796
https://arxiv.org/pdf/2310.10080.pdf,True,,2025-01-22T14:45:06.648217
https://badgen.net/github/stars/RAIVNLab/MRL,True,,2025-01-22T14:45:06.737855
https://github.com/unslothai/unsloth,True,,2025-01-22T14:45:06.746561
https://github.com/microsoft/DeepSpeed/tree/master/blogs/deepspeed-ulysses,True,,2025-01-22T14:45:06.785904
https://arxiv.org/pdf/2308.07037.pdf,True,,2025-01-22T14:45:06.800882
https://badgen.net/github/stars/nomic-ai/contrastors,True,,2025-01-22T14:45:06.803890
https://docs.google.com/presentation/d/1ZXFIhYczos679r70Yu8vV9uO6B1J0ztzeDxbnBxD1S0/mobilepresent?fbclid=IwAR18pR_Mf46mkZ1_E3NFOwYY2wVx0aATficgfh_GWZd29c_lWNRa4vK5zy8&slide=id.g31364026ad_3_2,True,,2025-01-22T14:45:06.828452
https://arxiv.org/pdf/2307.08621.pdf,True,,2025-01-22T14:45:06.838589
https://starling.cs.berkeley.edu/,True,,2025-01-22T14:45:06.842189
https://arxiv.org/pdf/1409.0473.pdf,True,,2025-01-22T14:45:06.877538
https://www.nature.com/articles/s41586-024-07566-y,True,,2025-01-22T14:45:06.966459
https://github.com/langchain-ai/langchain/blob/master/cookbook/Semi_structured_multi_modal_RAG_LLaMA2.ipynb,True,,2025-01-22T14:45:06.994934
https://huggingface.co/datasets/berkeley-nest/Nectar,True,,2025-01-22T14:45:07.090052
https://proceedings.neurips.cc/paper_files/paper/2017/file/3f5ee243547dee91fbd053c1c4a845aa-Paper.pdf,True,,2025-01-22T14:45:07.133542
https://badgen.net/github/stars/cosmoquester/memoria,True,,2025-01-22T14:45:07.232449
https://github.com/RAIVNLab/MRL,True,,2025-01-22T14:45:07.296190
https://arxiv.org/pdf/2207.09238.pdf,True,,2025-01-22T14:45:07.319335
https://github.com/langchain-ai/langchain/blob/master/cookbook/Semi_Structured_RAG.ipynb,True,,2025-01-22T14:45:07.334632
https://www.windsurf.com/,False,"HTTPSConnectionPool(host='www.windsurf.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x113c6f640>, 'Connection to www.windsurf.com timed out. (connect timeout=10)'))",2025-01-22T15:44:01.096236
https://en.wikipedia.org/wiki/Generative_adversarial_network,True,,2025-01-22T14:45:07.406969
https://github.com/microsoft/DeepSpeed/raw/master/blogs/assets/images/ds-chat-overview.png,True,,2025-01-22T14:45:07.436380
https://arxiv.org/pdf/2311.07594.pdf,True,,2025-01-22T14:45:07.451669
https://arxiv.org/pdf/2307.10802.pdf,True,,2025-01-22T14:45:07.496088
https://huggingface.co/blog/llm-leaderboard,True,,2025-01-22T14:45:07.536897
https://arxiv.org/pdf/2305.13735.pdf,True,,2025-01-22T14:45:07.579187
https://arxiv.org/pdf/2410.02089,True,,2025-01-22T14:45:07.597352
https://github.com/nomic-ai/contrastors,True,,2025-01-22T14:45:07.603009
https://aclanthology.org/2022.findings-aacl.42.pdf,True,,2025-01-22T14:45:07.614015
https://arxiv.org/pdf/2409.20370,True,,2025-01-22T14:45:07.619341
https://badgen.net/github/stars/bio-ontology-research-group/el-embeddings,True,,2025-01-22T14:45:07.651482
https://aide.dev/,True,,2025-01-22T14:45:07.691403
https://badgen.net/github/stars/mendableai/rag-arena,True,,2025-01-22T14:45:07.698552
https://lilianweng.github.io/posts/2021-07-11-diffusion-architectures/,False,HTTP 404,2025-01-22T15:42:57.576667
https://arxiv.org/pdf/2303.14177.pdf,True,,2025-01-22T14:45:07.743644
https://github.com/microsoft/DeepSpeed/blob/master/blogs/deepspeed-ulysses/media/image3.png,True,,2025-01-22T14:45:07.766676
https://github.com/cosmoquester/memoria,True,,2025-01-22T14:45:07.809234
https://arxiv.org/pdf/2310.03052.pdf,True,,2025-01-22T14:45:07.854781
https://github.com/invictus717/MetaTransformer,True,,2025-01-22T14:45:07.879861
https://arxiv.org/pdf/2401.13660.pdf,True,,2025-01-22T14:45:07.893039
https://www.deepspeed.ai/tutorials/ds-sequence/,True,,2025-01-22T14:45:07.921389
https://arxiv.org/pdf/2306.17842.pdf,True,,2025-01-22T14:45:07.924713
https://badgen.net/github/stars/insuhan/hyper-attn,True,,2025-01-22T14:45:07.950697
https://arxiv.org/pdf/2306.16410.pdf,True,,2025-01-22T14:45:07.972209
https://github.com/bio-ontology-research-group/el-embeddings,True,,2025-01-22T14:45:08.009670
https://arxiv.org/abs/1902.10499,True,,2025-01-22T14:45:08.033219
https://www.microsoft.com/en-us/research/blog/deepspeed-zero-a-leap-in-speed-for-llm-and-chat-model-training-with-4x-less-communication/,True,,2025-01-22T14:45:08.057211
https://badgen.net/github/stars/qdrant/fastembed,True,,2025-01-22T14:45:08.065869
https://blog.nomic.ai/posts/nomic-embed-text-v1,True,,2025-01-22T14:45:08.066185
https://v0.dev/,True,,2025-01-22T14:45:08.153220
https://badgen.net/github/stars/robertcsordas/moe_attention,True,,2025-01-22T14:45:08.216854
https://github.com/mendableai/rag-arena,True,,2025-01-22T14:45:08.256343
https://github.com/lucidrains/MEGABYTE-pytorch,True,,2025-01-22T14:45:08.274491
https://arxiv.org/pdf/2409.14924,True,,2025-01-22T14:45:08.277418
https://badgen.net/github/stars/state-spaces/mamba,True,,2025-01-22T14:45:08.305685
https://arxiv.org/pdf/2401.05856.pdf,True,,2025-01-22T14:45:08.319174
https://github.com/ContextualAI/lens,True,,2025-01-22T14:45:08.331336
https://badgen.net/github/stars/stanford-crfm/levanter,True,,2025-01-22T14:45:08.374480
https://github.com/qdrant/fastembed,True,,2025-01-22T14:45:08.425693
https://docs.llamaindex.ai/en/stable/examples/param_optimizer/param_optimizer.html,True,,2025-01-22T14:45:08.429570
https://badgen.net/github/stars/zhangxinfd/speechtokenizer,True,,2025-01-22T14:45:08.453448
https://badgen.net/github/stars/embeddings-benchmark/mteb,True,,2025-01-22T14:45:08.458236
https://github.com/insuhan/hyper-attn,True,,2025-01-22T14:45:08.465719
https://docs.llamaindex.ai/en/stable/examples/node_postprocessor/CohereRerank.html,True,,2025-01-22T14:45:08.472884
https://contextual.ai/introducing-lens/,True,,2025-01-22T15:21:42.448203
https://www.biorxiv.org/content/10.1101/2024.02.27.582234v1.full.pdf,True,,2025-01-22T14:45:08.500026
https://github.com/robertcsordas/moe_attention,True,,2025-01-22T14:45:08.612863
https://arxiv.org/pdf/2312.07987.pdf,True,,2025-01-22T14:45:08.658708
https://www.mlsb.io/papers_2022/ZymCTRL_a_conditional_language_model_for_the_controllable_generation_of_artificial_enzymes.pdf,True,,2025-01-22T14:45:08.686622
https://github.com/state-spaces/mamba,True,,2025-01-22T14:45:08.742994
https://bolt.new/,True,,2025-01-22T14:45:08.786403
https://replit.ai/,False,"HTTPSConnectionPool(host='replit.ai', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x113c6e350>: Failed to resolve 'replit.ai' ([Errno 8] nodename nor servname provided, or not known)""))",2025-01-22T15:44:06.154951
https://github.com/nlpxucan/WizardLM/WizardCoder,True,,2025-01-22T15:22:01.075666
https://github.com/embeddings-benchmark/mteb,True,,2025-01-22T14:45:08.901021
https://github.com/ianderrington/genai/assets/76016868/88f96542-7b29-4646-8672-81d4a19ae177,True,,2025-01-22T15:21:42.345585
https://github.com/stanford-crfm/levanter,True,,2025-01-22T14:45:08.953323
https://arxiv.org/pdf/2210.07316.pdf,True,,2025-01-22T14:45:08.970395
https://github.com/zhangxinfd/speechtokenizer,True,,2025-01-22T14:45:08.974295
https://blog.llamaindex.ai/improving-retrieval-performance-by-fine-tuning-cohere-reranker-with-llamaindex-16c0c1f9b33b,True,,2025-01-22T14:45:08.989488
https://ieeexplore.ieee.org/abstract/document/8978078,True,,2025-01-22T15:21:42.850569
https://arxiv.org/abs/2310.06839,True,,2025-01-22T14:45:09.009824
https://huggingface.co/nferruz/ZymCTRL,True,,2025-01-22T14:45:09.031734
https://arxiv.org/abs/2307.03172,True,,2025-01-22T14:45:09.044293
https://badgen.net/github/stars/for-ai/parameter-efficient-moe,True,,2025-01-22T14:45:09.074517
https://medium.com/@nils_reimers/openai-gpt-3-text-embeddings-really-a-new-state-of-the-art-in-dense-text-embeddings-6571fe3ec9d9,True,,2025-01-22T15:21:42.490466
https://crfm.stanford.edu/2023/06/16/levanter-1_0-release.html,True,,2025-01-22T14:45:09.146094
https://badgen.net/github/stars/apple/ml-aim,True,,2025-01-22T14:45:09.164154
https://github.com/ianderrington/genai/assets/76016868/d8af04f8-0100-4f41-b79d-177212b237eb,True,,2025-01-22T15:21:42.580856
https://docs.llamaindex.ai/en/stable/examples/retrievers/auto_merging_retriever.html,True,,2025-01-22T14:45:09.189316
https://github.com/ianderrington/genai/assets/76016868/6be90c7e-a135-4a05-bd2b-cd4344b5a61e,True,,2025-01-22T15:21:42.257057
https://arxiv.org/pdf/2310.05869.pdf,True,,2025-01-22T14:45:09.225763
https://github.com/irgolic/AutoPR,True,,2025-01-22T14:45:09.242486
https://docs.llamaindex.ai/en/stable/examples/node_postprocessor/MetadataReplacementDemo.html,True,,2025-01-22T14:45:09.242830
https://arxiv.org/pdf/1904.10509.pdf,True,,2025-01-22T14:45:09.275996
https://docs.llamaindex.ai/en/stable/examples/query_engine/pdf_tables/recursive_retriever.html,True,,2025-01-22T14:45:09.287028
https://github.com/ZhangXInFD/SpeechTokenizer/raw/main/images/speechtokenizer_framework.jpg,True,,2025-01-22T14:45:09.369326
https://towardsdatascience.com/jump-start-your-rag-pipelines-with-advanced-retrieval-llamapacks-and-benchmark-with-lighthouz-ai-80a09b7c7d9d,True,,2025-01-22T15:21:42.492445
https://arxiv.org/pdf/2306.00238.pdf,True,,2025-01-22T14:45:09.407064
https://docs.llamaindex.ai/en/stable/examples/query_transformations/query_transform_cookbook.html,True,,2025-01-22T14:45:09.456381
https://arxiv.org/pdf/2305.07185,True,,2025-01-22T14:45:09.533255
https://github.com/allenai/RL4LMs,True,,2025-01-22T14:45:09.541622
https://arxiv.org/pdf/2305.08844.pdf,True,,2025-01-22T14:45:09.576179
https://badgen.net/github/stars/HazyResearch/hyena-dna,True,,2025-01-22T14:45:09.591743
https://badgen.net/github/stars/fanqiwan/fusellm,True,,2025-01-22T14:45:09.614469
https://github.com/Codium-ai/pr-agent,True,,2025-01-22T14:45:09.668660
https://badgen.net/github/stars/neuro-inc/ml-recipe-hier-attention,True,,2025-01-22T14:45:09.702544
https://github.com/for-ai/parameter-efficient-moe,True,,2025-01-22T14:45:09.706877
https://github.com/run-llama/llama_index/blob/main/docs/examples/ingestion/parallel_execution_ingestion_pipeline.ipynb?__s=db5ef5gllwa79ba7a4r2&utm_source=drip,False,HTTP 404,2025-01-22T15:42:57.685702
https://github.com/apple/ml-aim,True,,2025-01-22T14:45:09.724360
https://docs.ray.io/en/latest/ray-overview/getting-started.html,True,,2025-01-22T14:45:09.750550
https://arxiv.org/abs/2401.04398,True,,2025-01-22T14:45:09.784866
https://arxiv.org/pdf/2309.05444.pdf,True,,2025-01-22T14:45:09.834671
https://arxiv.org/abs/2401.08541,True,,2025-01-22T14:45:09.870464
https://explosion.ai/blog/floret-vectors,True,,2025-01-22T14:45:09.897353
https://github.com/HazyResearch/hyena-dna,True,,2025-01-22T14:45:10.044168
https://arxiv.org/pdf/2002.04723.pdf,True,,2025-01-22T14:45:10.068409
https://www.biorxiv.org/content/10.1101/2024.10.03.616542v1.full.pdf,True,,2025-01-22T14:45:10.077376
https://github.com/AI-Citizen/SolidGPT,True,,2025-01-22T14:45:10.093435
https://github.com/run-llama/llama-hub/blob/main/llama_hub/llama_packs/tables/chain_of_table/chain_of_table.ipynb,True,,2025-01-22T14:45:10.104840
https://arxiv.org/pdf/2302.10866.pdf,True,,2025-01-22T14:45:10.106906
https://github.com/ianderrington/genai/assets/76016868/ca081309-dca9-4081-a6eb-30d929715ef9,True,,2025-01-22T15:21:42.568405
https://arxiv.org/pdf/2312.00752.pdf,True,,2025-01-22T14:45:10.144997
https://arxiv.org/pdf/2312.16702v1.pdf,True,,2025-01-22T14:45:10.159237
